step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm,compliance_error
4114612224,1898277.3,-0.004004,0.455278,0.001018,-0.245117,0.0,0.8954,0.6331,0.002416,0.00361,0.004369,5.422701,24.20812,0.00027113
4115398656,1876853.2,0.004405,0.469991,0.001043,-0.24707,0.0,0.8959,0.6339,0.00358,0.003502,0.003749,5.560142,24.618574,0.00026569
4116185088,1867713.5,-0.004023,0.361692,0.001105,-0.233398,0.0,0.8963,0.6338,0.004921,0.003187,0.004634,5.410301,24.225296,0.00026343
4116971520,1858760.6,-0.00159,0.37597,0.001095,-0.232422,0.0,0.8967,0.6358,0.004245,0.002782,0.003679,5.530196,23.460585,0.00029148
4117757952,1849635.8,0.002237,0.307939,0.001104,-0.224609,0.0,0.8967,0.6382,0.003739,0.002583,0.003704,5.59426,22.92886,0.00029785
4118544384,1830590.1,-0.000365,0.421274,0.001146,-0.223633,0.0,0.8961,0.6363,0.003609,0.003354,0.004483,4.598209,24.514511,0.00029929
4119330816,1822497.1,-0.001349,0.357569,0.001192,-0.230469,0.0,0.8958,0.6354,0.002504,0.003116,0.003817,4.846497,24.719421,0.0002807
4120117248,1814469.7,-0.000134,0.309916,0.001183,-0.211914,0.0,0.8956,0.6383,0.002839,0.003475,0.00423,5.088651,24.628729,0.00026598
4120903680,1796525.4,-0.00238,0.37996,0.001308,-0.21582,0.0,0.8954,0.6381,0.00315,0.003467,0.004756,5.218152,24.881323,0.00029926
4121690112,1788768.5,-0.001573,0.35432,0.00135,-0.212891,0.0,0.8953,0.6335,0.002843,0.003108,0.003495,5.463181,24.684566,0.00026812
4122476544,1780181.6,0.004422,0.429953,0.001193,-0.225586,0.0,0.8949,0.6303,0.00253,0.002847,0.003927,5.858483,24.314611,0.00029635
4123262976,1771820.5,-0.00036,0.354799,0.001194,-0.226562,0.0,0.8949,0.628,0.002981,0.003118,0.003846,5.112922,25.567709,0.00030786
4124049408,1754783.0,0.001262,0.368105,0.001195,-0.206055,0.0,0.8948,0.6259,0.001726,0.002301,0.003274,5.034558,25.585613,0.00029039
4124835840,1746740.6,-0.007905,0.283651,0.001149,-0.205078,0.0,0.8943,0.6247,0.003497,0.00326,0.004226,5.207839,25.196819,0.00028444
4125622272,1738859.5,0.002156,0.424461,0.001144,-0.214844,0.0,0.8937,0.6231,0.002374,0.003183,0.003781,5.557031,24.631504,0.0002822
4126408704,1722732.2,-0.001813,0.225017,0.001164,-0.206055,0.0,0.8931,0.6233,0.003222,0.002437,0.004108,5.759767,23.935238,0.00028379
4127195136,1715390.5,-0.002813,0.295792,0.001136,-0.213867,0.0,0.8931,0.624,0.002195,0.003077,0.003842,4.755545,25.82785,0.00031666
4127981568,1707925.4,0.001559,0.370719,0.001144,-0.216797,0.0,0.8933,0.6247,0.00308,0.003518,0.004576,4.703872,25.926825,0.00027243
4128768000,1700612.1,0.004838,0.313986,0.001203,-0.203125,0.0,0.8935,0.63,0.003284,0.003013,0.003833,4.947558,25.398815,0.00031812
4129554432,1684607.7,0.004761,0.432979,0.001219,-0.208008,0.0,0.8935,0.6314,0.002413,0.003071,0.003978,5.199274,24.973394,0.00029284
4130340864,1677268.5,0.004213,0.29106,0.001118,-0.199219,0.0,0.8934,0.6337,0.003471,0.003164,0.004284,5.246461,24.595619,0.00031822
4131127296,1670326.6,-0.004541,0.248363,0.001129,-0.200195,0.0,0.893,0.634,0.002745,0.003113,0.004369,5.263485,24.439426,0.00029177
4131913728,1663533.6,-0.001977,0.272492,0.00112,-0.208008,0.0,0.8931,0.6354,0.003108,0.003579,0.004361,5.047113,25.491871,0.00025555
4132700160,1646956.9,0.009057,0.418119,0.001105,-0.216797,0.0,0.8928,0.6353,0.002771,0.003323,0.004993,5.557163,25.27137,0.00024557
